Time,LorR,Question,Character,Answer_State,Answer_Time
30.60957,right,5,R,correct,0.689743
34.49688,left,3,L,correct,0.8607407
40.53707,right,1,R,correct,1.132759
45.80499,left,6,L,correct,0.6781158
50.26093,right,2,R,correct,0.7158966
53.14726,left,4,L,correct,0.7900925
56.96454,left,2,L,correct,0.7848053
61.96899,right,4,R,correct,0.7569885
65.04549,right,6,R,correct,0.9129791
70.6358,left,1,L,correct,0.8666534
74.54369,right,3,R,correct,0.805397
78.39397,left,5,L,correct,0.7300797
81.73494,right,3,R,correct,1.144501
85.93029,right,2,R,correct,0.8162231
90.01662,left,5,L,correct,0.8724136
95.49809,left,4,L,correct,0.7931061
98.99534,left,6,L,correct,0.9284058
104.4849,left,1,L,correct,0.8730774
109.8179,left,1,L,correct,0.8356323
112.8437,left,2,L,correct,0.659668
117.3632,left,3,L,correct,1.062973
120.5351,right,5,R,correct,0.9673615
125.2581,left,4,L,correct,0.8353577
130.503,right,6,R,correct,0.856369
133.7328,left,5,L,correct,0.9313354
137.1047,right,1,R,correct,0.8681946
141.1
