time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.238726,1,1.1,-0.359461,-0.3912962,-0.6236554,-0.432591
12.5292,2,1.1,-1.685664,-0.780708,-1.847361,-0.8020438
16.451,3,1.1,-0.8738597,-0.7997217,-0.9383826,-0.9502574
21.80316,4,1.1,-0.6996672,-0.7352287,-0.6947485,-0.4183843
25.9868,5,1.1,-0.6021454,-0.4587818,-0.5664058,-0.3446995
29.75447,6,1.1,0.1878663,-0.5392774,0.08652329,-0.3811459
35.22319,7,1.1,-0.3696278,-1.539162,-0.1519705,-1.27365
39.07069,8,1.1,-2.424918,-1.145838,-2.371922,-1.066285
47.16176,9,1.1,-2.532624,1.283154,-2.167267,1.319347
53.94597,10,1.1,-1.666332,0.3355005,-1.557849,0.5827284
58.6426,11,1.1,0.07953521,-0.6186795,-0.08811009,-0.8168285
62.47809,12,1.1,2.825698,-0.7006632,2.350284,-0.4861677
67.82841,13,1.1,-1.417626,-1.088296,-1.473218,-1.382492
72.76429,14,1.1,0.6892129,-0.2575734,0.4787605,-0.2327832
75.30643,15,1.1,1.950752,1.269056,1.955135,1.387022
80.55914,16,1.1,-0.7631457,-1.599217,-0.7505237,-1.166335
85.04416,17,1.1,-0.36
