time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.148293,1,1.5,-1.48943,-0.5183243,-1.668724,-0.9250461
13.76505,2,1.5,0.2429857,-1.481381,0.1763218,-1.143964
17.91121,3,1.5,0.3008494,-0.2790675,0.1759036,-0.4003145
21.27261,4,1.5,-1.297166,-0.2184309,-1.216957,-0.2361287
25.03478,5,1.5,2.806925,0.6234757,2.312539,0.9167259
29.54143,6,1.5,-1.847742,-1.046818,-1.788408,-1.132348
33.479,7,1.5,-0.8574001,-0.8011376,-0.7837918,-0.5493678
38.06651,8,1.5,-0.3374559,-0.2118543,-0.7568763,-0.5110226
40.68549,9,1.5,0.423208,1.016395,0.3569152,0.7790611
44.59685,10,1.5,0.0162673,-0.595727,-0.05944331,-0.5643437
48.57325,11,1.5,0.5649206,0.2852097,0.8113176,0.3135531
52.03095,12,1.5,0.636704,0.6778247,0.09511659,0.525985
55.80346,13,1.5,0.1881562,-0.4495398,0.09159297,-0.5479774
58.49323,14,1.5,1.452257,1.461919,1.100101,1.133202
61.40519,15,1.5,2.028128,0.9095318,1.886452,1.39704
65.93498,16,1.5,-2.406588,-0.9629404,-1.882655,-1.305919
70.47243,17,1.5,-1.685482,-0.9900
