time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
14.77472,1,1.5,0.6770778,0.09257352,0.4400798,-0.2254079
18.5799,2,1.5,-0.0086693,-0.4016777,0.0291627,-0.5402305
22.62036,3,1.5,1.084092,-0.407212,1.022328,-0.4052185
25.83735,4,1.5,0.5215455,1.129817,0.8184915,1.373353
29.18013,5,1.5,1.817872,1.154905,1.913122,0.6542989
38.96678,6,1.5,-0.3278313,-1.703597,-0.588504,-1.314781
43.11511,7,1.5,-0.9509543,0.01746467,-1.152652,-0.02242366
47.55484,8,1.5,-0.3617557,0.252163,-0.5200583,0.1273564
59.16656,9,1.5,-0.1792048,-1.035055,-0.2943855,-0.8490517
63.2428,10,1.5,-0.2074604,-1.042872,-0.05491439,-0.6736425
71.59633,11,1.5,-1.252112,-1.454104,-1.317148,-1.282094
77.25333,12,1.5,0.8246821,-1.352743,0.6947441,-1.506105
85.62161,13,1.5,-1.936368,1.40821,-1.910847,1.275382
90.8421,14,1.5,0.2502591,-0.09392627,0.1311237,-0.4596291
94.44661,15,1.5,2.767357,-0.7858602,2.44272,-0.504135
105.9073,16,1.5,-2.137689,-0.8930343,-1.725507,-0.6537941
110.5183,17,1.5,-0.65705,-0.6
