Time,LorR,Question,Character,Answer_State,Answer_Time
12.39251,right,1,R,correct,0.7779846
15.39545,right,3,R,correct,0.6559753
19.22004,right,6,R,correct,0.9701538
24.2527,right,5,R,correct,0.6856155
27.64354,left,4,L,correct,0.839756
31.74731,right,2,R,correct,0.8446808
36.30095,left,6,L,correct,0.7419586
40.48032,left,3,L,correct,0.6885681
43.81184,right,4,R,correct,0.8256912
46.94978,left,2,L,correct,0.8523026
51.56973,left,1,L,correct,0.9921951
56.72507,left,5,L,correct,1.03553
60.49383,left,4,L,correct,0.8884048
65.9749,right,2,R,correct,0.834671
70.37512,right,1,R,correct,0.8687744
75.14428,left,3,L,correct,0.9042358
78.63081,left,5,L,correct,0.9703598
83.22726,left,6,R,character_mistake,0.864296
86.97511,left,1,L,correct,0.8081131
89.97974,right,3,R,correct,0.8468857
95.07253,left,4,L,correct,1.158554
98.61755,right,2,R,correct,0.9588165
102.6604,right,6,R,correct,0.9892273
108.215,left,5,L,correct,0.8141022
111.4804,right,1,R,correct,0.8998108
114.4217,left,6,L,correct,0.871
