Time,LorR,Question,Character,Answer_State,Answer_Time
9.866615,left,4,L,correct,0.8021545
15.71394,right,6,R,correct,0.993782
20.80418,left,5,L,correct,1.219658
23.89255,right,2,R,correct,1.026451
28.99755,left,1,L,correct,1.291077
33.19724,left,3,L,correct,1.838821
38.96355,left,2,L,correct,1.024284
42.83511,right,4,R,correct,1.500832
46.35021,right,3,R,correct,0.9316864
51.06615,left,6,L,correct,0.992157
53.94846,right,1,R,correct,0.8710022
58.91837,right,5,R,correct,0.9580154
63.87789,right,9999,xxx,irrelevant_answer,9999
67.80799,left,6,L,correct,1.190872
72.17236,left,4,L,correct,0.8448334
76.02699,right,2,R,correct,1.425446
81.72623,left,1,L,correct,0.7882538
86.1468,left,3,L,correct,1.374725
91.65441,right,2,R,correct,0.743866
96.5301,left,4,L,correct,0.7382355
102.5813,right,3,R,correct,1.394928
109.3681,left,5,L,correct,1.860825
113.1039,right,6,R,correct,1.064636
118.7127,right,1,R,correct,0.7933807
123.1696,left,6,L,correct,1.053879
127.7516,right,5,R,correct,1.237549
132
